"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"602165",11939529,3,3,3,1636,1636,6037,3,34079589,-118255614,7493,"010C",266,60371974.202014,12447,3101,96007,0,1992,190449,233308,2016,42859,2824.86
"2134594",10847974,2,3,2,1642,1642,6037,2,34156684,-118441570,7042,"0100",261,60371287.02301,12447,3101,96424,0,1951,182040,691754,2016,509714,8319.96
"2467223",12265772,3,4,3,2438,2438,6037,3,33906089,-118248775,5000,"0100",261,60375412.002002,24174,3101,96092,0,1953,43465,58970,2016,15505,1266.7
"1142941",12904440,2,3,2,1121,1121,6037,2,34114875,-117819580,5913,"0100",261,60374013.114004,33836,3101,96513,0,1957,78000,394000,2016,316000,4787.84
"2188339",14027850,2,4,2,1655,1655,6059,2,33739958,-117995380,6000,"122",261,60590997.022025,25218,1286,96965,7,1963,57441,82606,2016,25165,1179.48
"156281",12346660,2,2,2,1147,1147,6037,2,33908432,-118112152,6443,"0100",261,60375532.002003,44116,3101,96208,0,1950,170000,399000,2016,229000,4711.04
"2047620",11608544,3,4,3,2432,2432,6037,3,34032368,-118402487,7878,"0101",261,60372690.003002,12447,3101,96045,0,1952,58795,133745,2016,74950,1828.17
"2611217",10831973,3,3,3,1404,1404,6037,3,34200700,-118480000,18180,"010C",266,60371276.041004,12447,3101,96415,0,1987,127775,180888,2016,53113,2284.59
"2972393",11789168,2,2,2,1172,1172,6037,2,34056400,-118252000,106162,"010E",266,60372075.011004,12447,3101,95993,0,1968,507411,631674,2016,124263,7729.09
"1710930",13861022,2.5,3,2.5,2132,2132,6059,2,33681438,-118024685,1500,"122",261,60590993.083024,25218,1286,96966,6,1985,218579,391692,2016,173113,4531.82
"2054124",13970302,2,3,2,1242,1242,6059,2,33731133,-117933623,6435,"122",261,60590992.02202,47568,1286,97004,6,1959,62292,373151,2016,310859,4363.18
"1897880",11415524,2,5,2,2470,2470,6037,2,33939714,-118345430,4601,"0100",261,60376018.021005,45888,3101,96136,0,1930,88201,270560,2016,182359,4005.6
"2930672",12569202,2,4,2,1827,1827,6037,2,33810544,-118211783,5764,"0100",261,60375726.002005,46298,3101,96244,0,1942,169619,419389,2016,249770,5133.92
"2615521",12065864,2,2,2,1493,1493,6037,2,34152100,-118253000,28165,"010C",266,60373019.004006,45457,3101,96325,0,1974,141229,284523,2016,143294,3177.88
"1164551",10730108,2,4,2,1361,1361,6037,2,34187578,-118629295,7495,"0100",261,60371352.011009,12447,3101,96342,0,1957,193000,524000,2016,331000,6377.65
"786509",14024689,4,6,4,2872,2872,6059,4,33665783,-117908940,6300,"122",261,60590639.051006,38032,1286,96958,8,1957,164092,189262,2016,25170,2565.22
"418585",17212958,2,2,2,927,927,6111,2,34189300,-118885000,2178,"1129",266,61110069.002016,34278,2061,96383,4,1974,102540,292391,2016,189851,3064.48
"766416",12035616,5,5,5,5137,5137,6037,5,34106015,-118301248,9903,"0101",261,60371893.002018,12447,3101,96008,0,1983,1589489,3255572,2016,1666083,39134.75
"1433482",10828564,2,2,2,2268,2268,6037,2,34206350,-118449336,8497,"0108",261,60371272.201001,12447,3101,96414,0,1955,301340,502233,2016,200893,6184.1
"2237757",17151885,2,4,2,1480,1480,6111,2,34189885,-119211569,9388,"1111",261,61110036.052002,13150,2061,97106,6,1974,102667,136868,2016,34201,1595.14
"1723972",12699088,3,4,3,1861,1861,6037,3,33734700,-118315129,8104,"0100",261,60372970.001005,12447,3101,96222,0,1954,69773,115311,2016,45538,1468.25
"696349",13084273,2,4,2,1545,1545,6037,2,34016205,-117913625,7057,"0100",261,60374081.391002,118217,3101,96488,0,1957,108723,170866,2016,62143,2349.97
"2929137",12200194,2,2,2,764,764,6037,2,33964898,-118235238,5985,"0100",261,60375353.003006,396053,3101,95982,0,1920,76114,217385,2016,141271,3146.59
"892032",14281542,2,4,2,1368,1368,6059,2,33645932,-117904719,7575,"122",261,60590632.013009,38032,1286,96959,6,1954,69317,551524,2016,482207,6442.38
"2449279",11440038,2,2,2,1220,1220,6037,2,33899835,-118349658,3085,"0100",261,60376038.01101,46178,3101,96111,0,1965,39948,59800,2016,19852,1041.53
"608620",14286434,2,3,2,1626,1626,6059,2,33726898,-117818019,8243,"122",261,60590755.132004,27491,1286,97016,7,1968,108525,614226,2016,505701,6972.34
"334468",12176158,3,4,3,2495,2495,6037,3,34208380,-118156395,6759,"010D",269,60374603.014006,30187,3101,96265,0,1998,454392,952690,2016,498298,12783.61
"2394401",12654934,3,3,3,1780,1780,6037,3,34031162,-118274457,9840,"010C",266,60372244.202005,12447,3101,96221,0,1988,233685,347070,2016,113385,4274.52
"2297061",17115498,2.5,3,2.5,1259,1259,6111,2,34261592,-119195706,1742,"1129",266,61110015.061005,34543,2061,97083,5,1978,88348,110897,2016,22549,1170.2
"2750625",12345400,2,2,2,1266,1266,6037,2,33897844,-118127481,8601,"0100",261,60375540.011007,44116,3101,96208,0,1949,98647,252492,2016,153845,3111.53
"2274818",12553108,1,1,1,518,518,6037,1,33780200,-118196000,7476,"010H",266,60375758.021014,46298,3101,96245,0,1956,43309,52261,2016,8952,771.18
"513615",12207122,2,3,2,1430,1430,6037,2,33966986,-118311708,5589,"0100",261,60372381.004,12447,3101,96028,0,1927,111687,311686,2016,199999,3900.55
"2504927",11311678,3,4,3,3216,3216,6037,3,34669057,-118105300,8474,"0101",261,60379005.042009,5534,3101,97318,0,2014,290767,374119,2016,83352,5446.36
"189718",13965071,1,2,1,1036,1036,6059,1,33717373,-117986656,5900,"122",261,60590992.422028,25218,1286,96965,0,1947,50669,201476,2016,150807,2511.76
"1274645",12265082,1,3,1,1103,1103,6037,1,33901088,-118250840,5496,"0100",261,60375428.001002,24174,3101,96090,0,1952,97613,184297,2016,86684,3263.4
"489799",14428470,2.5,2,2.5,2144,2144,6059,2,33470209,-117712595,3200,"122",261,60590423.23302,17686,1286,96961,6,1984,287796,823304,2016,535508,9412.74
"198546",11716951,1,3,1,1331,1331,6037,1,34016177,-118313037,5170,"0100",261,60372314.003006,12447,3101,96043,0,1912,10745,27287,2016,16542,415.31
"677169",12058934,3,2,3,1590,1590,6037,3,34166400,-118261000,53206,"010C",266,60373012.032,45457,3101,96321,0,1975,179648,369281,2016,189633,4103.94
"792953",11038948,3,3,3,1270,1270,6037,3,34254300,-118441000,220860,"010C",266,60371192.02301,12447,3101,96361,0,1984,137717,190816,2016,53099,2343.82
"1532056",13915806,3,4,3,2344,2344,6059,3,33855020,-117932575,6970,"122",261,60590111.02301,24812,1286,97040,8,1955,112949,264025,2016,151076,3130.58
"493158",17265053,3,5,3,2729,2729,6111,3,34177996,-118919024,7000,"1111",261,61110059.08201,34278,2061,96351,9,1965,208516,347522,2016,139006,3676.58
"1800157",13033828,3,4,3,1700,1700,6037,3,34132158,-117868286,6142,"0100",261,60374011.021016,11626,3101,96486,0,1954,132291,284713,2016,152422,3503.07
"137613",11287440,2,3,2,1092,1092,6037,2,34711098,-118143414,7201,"0100",261,60379008.042009,5534,3101,97317,0,1955,48370,64493,2016,16123,1544.23
"763293",11084358,1,1,1,651,651,6037,1,34256300,-118585000,348902,"010C",266,60371133.211,12447,3101,96346,0,1966,99861,166435,2016,66574,2029.39
"2223939",10857051,2,2,2,1298,1298,6037,2,34153900,-118457000,28666,"010C",266,60371413.031002,12447,3101,96412,0,1990,113364,178248,2016,64884,2232.97
"2492733",11003852,2,3,2,1835,1835,6037,2,34258046,-118279036,21796,"0100",261,60371011.222007,12447,3101,96284,0,1962,237141,506113,2016,268972,6272.9
"704988",11471420,1,2,1,872,872,6037,1,33928195,-118423098,6714,"0100",261,60376201.012002,55753,3101,96103,0,1952,69592,347987,2016,278395,3876.74
"1033511",11670629,4,3,4,2527,2527,6037,4,34072182,-118474033,1619,"0100",261,60372623.021012,12447,3101,96030,0,1985,349677,1126755,2016,777078,13560.43
"1807064",10911392,2,1,2,1240,1240,6037,2,34146800,-118396000,13159,"010C",266,60371436.023009,12447,3101,96449,0,1964,153178,220650,2016,67472,2648.93
"731437",17152203,2,3,2,1547,1547,6111,2,34185614,-119209294,6393,"1111",261,61110036.052025,13150,2061,97106,6,1980,167472,279119,2016,111647,3346.6
"1456500",12990114,3,3,3,1505,1505,6037,3,34070632,-117967900,2752,"010D",269,60374048.021003,10241,3101,96465,0,1992,115980,225515,2016,109535,2930.25
"474838",14399731,2,4,2,1708,1708,6059,2,33552346,-117755772,7488,"122",261,60590626.322005,52842,1286,96969,8,1964,70742,102883,2016,32141,1845.2
"1488643",14300530,2,3,2,1216,1216,6059,2,33690056,-117776299,5000,"122",261,60590525.052011,52650,1286,96941,6,1971,83243,344312,2016,261069,3565.06
"78077",11429230,3,6,3,2142,2142,6037,3,33914451,-118319264,5600,"0100",261,60376026.004003,45398,3101,96106,0,1955,62825,107886,2016,45061,1530.28
"263053",12903838,2,2,2,1043,1043,6037,2,34113694,-117811543,10483,"0100",261,60374013.114013,33836,3101,96513,0,1960,89800,449000,2016,359200,5414.96
"2146718",14075483,2,3,2,1567,1567,6059,2,33714758,-117946109,6882,"1",261,60590992.512,8384,1286,97008,0,1964,67575,78973,2016,11398,1182.9
"526748",11694705,2,3,2,1152,1152,6037,2,33992943,-118294776,5228,"0100",261,60372326.001002,12447,3101,96018,0,1981,45624,168703,2016,123079,2264.6
"2229684",12425165,3,4,3,2834,2834,6037,3,33850288,-118073414,5001,"0101",261,60375545.152009,10774,3101,96206,0,1971,289284,399426,2016,110142,4649.05
"1724706",12869174,2,4,2,1506,1506,6037,2,34097561,-117704673,7751,"0100",261,60374019.01101,30908,3101,96469,0,1922,97875,107525,2016,9650,1802.97
"1392627",11929222,3,3,3,1500,1500,6037,3,34104300,-118078000,17494,"010C",266,60374801.022021,33837,3101,96514,0,1982,165096,419108,2016,254012,5725.77
"167635",11409391,2,3,2,1199,1199,6037,2,33958300,-118340000,83342,"010C",266,60376007.031007,45888,3101,96137,0,1987,123816,175456,2016,51640,2414.49
"120701",10762468,2,2,2,1389,1389,6037,2,34216500,-118535000,242526,"010C",266,60371314.001011,12447,3101,96364,0,1965,88581,114123,2016,25542,1449.31
"1704301",11462936,2,3,2,1487,1487,6037,2,33960973,-118420247,5000,"0100",261,60372766.01201,12447,3101,96026,0,1942,166704,833520,2016,666816,10070.56
"791550",17293670,2,3,2,1522,1522,6111,2,34149787,-118851836,17978,"1111",261,61110059.063,41673,2061,96384,6,1978,192436,295522,2016,103086,3907.76
"1459342",14417579,2,3,2,2103,2103,6059,2,33529446,-117719536,6990,"122",261,60590423.261001,25459,1286,96987,8,1977,209795,806108,2016,596313,8175.96
"2614462",11772294,1,1,1,912,912,6037,1,34014004,-118268231,3495,"0100",261,60372284.103,12447,3101,95992,0,1905,49600,253800,2016,204200,3075.47
"2597747",11209497,2,4,2,1515,1515,6037,2,34559554,-118037405,7795,"0100",261,60379107.141016,40227,3101,97330,0,1969,38495,46752,2016,8257,1388.62
"2812245",12737372,2,3,2,1894,1894,6037,2,33929759,-117990222,6281,"0100",261,60375037.011005,114828,3101,96172,0,1958,75437,107307,2016,31870,1527.92
"2434134",11281814,2,2,2,1228,1228,6037,2,34662600,-118157000,200449,"010C",266,60379007.05101,5534,3101,97317,0,1974,65534,81865,2016,16331,1634.12
"1398922",14218864,3,5,3,3357,3357,6059,3,33845117,-117754344,8800,"122",261,60590219.201006,16764,1286,97026,9,1977,303048,748964,2016,445916,8012.3
"1604860",12804364,1,2,1,900,900,6037,1,33972554,-118060212,7092,"0100",261,60375021.001013,396556,3101,96174,0,1963,66774,333881,2016,267107,4066.14
"90016",17140248,1,2,1,840,840,6111,1,34225116,-118988702,809,"1128",265,61110053.043002,51239,2061,97091,4,1974,80625,161250,2016,80625,1689.92
"1780716",11962247,2,5,2,2965,2965,6037,2,34116891,-118225913,6415,"0100",261,60371863.021001,12447,3101,96046,0,1981,254926,398607,2016,143681,4879.7
"1410832",12755137,1,3,1,1073,1073,6037,1,33897722,-118075586,6209,"0100",261,60375527.004006,53636,3101,96193,0,1948,72700,180458,2016,107758,2564.84
"1789180",10806428,1,1,1,861,861,6037,1,34165400,-118583000,243467,"010C",266,60371375.011006,12447,3101,96387,0,2000,163995,282410,2016,118415,3414.95
"986173",10854074,3,4,3,2348,2348,6037,3,34160089,-118483795,7891,"0100",261,60371397.011004,12447,3101,96426,0,1951,64802,112204,2016,47402,1533.5
"704511",11295241,2,3,2,1179,1179,6037,2,34693210,-118103730,7142,"0101",261,60379006.082002,5534,3101,97318,0,1972,100921,134552,2016,33631,2371.75
"2419003",11267113,2,4,2,1178,1178,6037,2,34664259,-118199525,6853,"0100",261,60379010.103012,5534,3101,97319,0,1970,29379,37015,2016,7636,1132.34
"1426122",12826190,2,3,2,1458,1458,6037,2,33934580,-117998292,7999,"0100",261,60375035.024007,14634,3101,96172,0,1952,83923,333383,2016,249460,4249.44
"2681121",14247305,4.5,5,4.5,3558,3558,6059,4,33766837,-117803823,13038,"122",261,60590757.031002,40081,1286,97005,0,1988,663432,852309,2016,188877,9603.34
"1335503",12594157,2,3,2,1534,1534,6037,2,33835982,-118305949,7500,"0100",261,60372932.013005,12447,3101,96159,0,1964,87000,490000,2016,403000,6119.07
"199513",11993512,1,3,1,1581,1581,6037,1,34076916,-118315752,8520,"0100",261,60371924.101003,12447,3101,95985,0,1923,170475,876969,2016,706494,10598.34
"563793",14229758,3,4,3,2106,2106,6059,3,33811387,-117827103,7777,"122",261,60590758.122001,33252,1286,97065,6,1963,181274,371045,2016,189771,4108.08
"514492",12414835,2,4,2,1520,1520,6037,2,33864796,-118060842,5001,"0100",261,60375545.171003,10774,3101,96206,0,1969,130000,650000,2016,520000,7304.03
"2097287",12830835,4,5,4,2986,2986,6037,4,33964450,-117975075,37908,"0101",261,60375002.011019,18875,3101,96186,0,1964,328788,768401,2016,439613,8831.21
"1084024",13839708,2,4,2,1616,1616,6059,2,33750365,-117895134,6000,"122",261,60590752.012005,47568,1286,97003,6,1949,66707,273880,2016,207173,3323.82
"518526",14098972,1,2,1,998,998,6059,1,33794229,-118025821,5100,"122",261,60591100.101003,44833,1286,96185,5,1970,84152,4e+05,2016,315848,4654.6
"476554",10772632,2,3,2,1370,1370,6037,2,34207400,-118574000,82416,"010E",266,60371347.203,12447,3101,96341,0,1971,46884,158103,2016,111219,2009.43
"1152230",11475469,3,3,3,1462,1462,6037,3,33982400,-118389000,41998,"010C",266,60377030.01204,51617,3101,96095,0,1970,70450,91523,2016,21073,1419.74
"2649435",13055516,3,4,3,2556,2556,6037,3,34136758,-117760015,9933,"0100",261,60374002.04102,39308,3101,96494,0,1998,397056,728162,2016,331106,9215.19
"718863",11146666,3,4,3,2230,2230,6037,3,34438643,-118402021,11448,"0100",261,60379108.072002,54311,3101,96401,0,1969,193334,433888,2016,240554,5757.07
"1413232",14051658,3,5,3,1891,1891,6059,3,33665631,-117974228,6000,"122",261,60590992.441023,25218,1286,96964,8,1973,136655,356331,2016,219676,4147.02
"2136694",11471558,1,2,1,920,920,6037,1,33924138,-118421547,3073,"0100",261,60376201.012012,55753,3101,96103,0,1919,153051,765258,2016,612207,8473.2
"1886797",12431364,2,3,2,1711,1711,6037,2,33839056,-118099329,5127,"0100",261,60375710.005001,12292,3101,96213,0,1953,139653,285170,2016,145517,3736.99
"85282",13967041,2,3,2,1496,1496,6059,2,33717881,-117980540,6000,"122",261,60590992.422014,25218,1286,96965,7,1962,84523,333491,2016,248968,3855.78
"2082327",12846840,3,4,3,2796,2796,6037,3,33971090,-117862574,13318,"0100",261,60374087.032008,22827,3101,96522,0,1987,253687,421837,2016,168150,5345.58
"1097294",12700480,2,3,2,1920,1920,6037,2,33728241,-118322569,8180,"0100",261,60372974.003014,12447,3101,96222,0,1961,132988,499059,2016,366071,6283.62
"85620",14045968,2.5,4,2.5,1860,1860,6059,2,33648153,-117962214,6958,"122",261,60590992.391001,25218,1286,96964,8,1965,110818,499171,2016,388353,5777.54
"2698216",11307921,3,5,3,2782,2782,6037,3,34692863,-118194057,12651,"0100",261,60379010.043001,5534,3101,97319,0,2005,195563,244479,2016,48916,3879.63
"2044625",10750955,4,3,4,3426,3426,6037,4,34129662,-118710493,6857,"0100",261,60378003.292035,37688,3101,96336,0,1997,472094,721758,2016,249664,8387.56
"1555765",11653270,6,5,6,4131,4131,6037,6,34120200,-118435706,73410,"0101",261,60372612.002,12447,3101,96086,0,1949,1915958,3371215,2016,1455257,40679.03
"2067011",12757909,1,2,1,1276,1276,6037,1,33890714,-118101644,5528,"0100",261,60375530.004014,53636,3101,96193,0,1951,115993,222543,2016,106550,3067.7
"2212618",11919901,2,3,2,1714,1714,6037,2,34107827,-118086198,8337,"0100",261,60374801.023004,33837,3101,96514,0,1941,58587,81762,2016,23175,1387.97
"1428809",14215179,3,4,3,2848,2848,6059,3,33843205,-117796679,12240,"122",261,60590219.162004,16764,1286,97026,8,1973,177280,588877,2016,411597,6357.82
"1813535",12666043,3,4,3,4375,4375,6037,3,33831414,-118383108,7736,"0100",261,60376213.013013,33612,3101,96123,0,1990,412140,1192316,2016,780176,14224.89
"48917",11579545,4,3,4,3884,3884,6037,4,34045287,-118491114,14492,"0101",261,60377012.011018,26964,3101,96149,0,1928,1634758,2846981,2016,1212223,33038.63
"1844723",13013290,4,3,4,2528,2528,6037,4,34153459,-117945826,16018,"0100",261,60374300.032001,24435,3101,96270,0,1987,271084,363589,2016,92505,4953.66
"1147063",14461248,4.5,4,4.5,4055,4055,6059,4,33570327,-117582523,9790,"122",261,60590320.463024,17597,1286,96989,0,2001,729603,1378201,2016,648598,14311.9
"443570",13983757,3.5,3,3.5,3045,3045,6059,3,33463445,-117655300,7200,"122",261,60590422.052015,13693,1286,96956,0,2000,674482,737422,2016,62940,8680.08
"1452246",11913012,2,4,2,1873,1873,6037,2,34105890,-118104213,7493,"0100",261,60374802.013013,33837,3101,96514,0,1928,203884,780174,2016,576290,10453.92
"1825923",12057263,1,2,1,1180,1180,6037,1,34173608,-118269993,10178,"0100",261,60373013.001006,45457,3101,96321,0,1956,112947,559743,2016,446796,6175.85
"1184895",12278623,1,3,1,1118,1118,6037,1,33883250,-118209900,6075,"0100",261,60375424.022,24174,3101,96091,0,1947,124000,284000,2016,160000,4918.58
"2510137",11753152,2,3,2,2069,2069,6037,2,34051246,-118360679,7406,"0100",261,60372169.002002,12447,3101,96000,0,1927,106926,293942,2016,187016,3655.48
"1956540",11059068,2,3,2,2335,2335,6037,2,34262272,-118498009,7498,"0100",261,60371114.003001,12447,3101,96370,0,1962,159801,245714,2016,85913,3101.12
"2580482",17184199,1.5,3,1.5,1120,1120,6111,1,34155532,-119173135,6050,"1111",261,61110045.041009,13150,2061,97104,5,1971,118305,236610,2016,118305,2758.66
"334122",12086548,1,2,1,832,832,6037,1,34139486,-118222218,7235,"0100",261,60371813.002013,12447,3101,96022,0,1921,76497,162769,2016,86272,2066.68
"2958624",12058748,2,2,2,1167,1167,6037,2,34165300,-118261000,51178,"010C",266,60373012.032,45457,3101,96321,0,1981,178061,272597,2016,94536,3035.72
"798706",12623529,1,3,1,1076,1076,6037,1,33787316,-118305047,5502,"0100",261,60372933.072013,12447,3101,96210,0,1950,99900,502000,2016,402100,6230.39
"2378225",12306023,1,3,1,1086,1086,6037,1,33961278,-118213408,6489,"0101",261,60375355.021001,47762,3101,96125,0,1925,86123,209856,2016,123733,2842.06
"1725363",13039044,2,3,2,2079,2079,6037,2,34142289,-117850193,12201,"0100",261,60374010.011006,11626,3101,96486,0,1953,189000,680000,2016,491000,7838.96
"294082",13940532,3,4,3,2605,2605,6059,3,33782445,-117819454,7600,"122",261,60590758.072015,33252,1286,97067,8,1963,213683,333662,2016,119979,3721.72
"901453",12253839,1,2,1,814,814,6037,1,33897670,-118286906,5647,"0100",261,60372911.303011,12447,3101,96104,0,1949,63754,127508,2016,63754,1764.97
"1475893",11340177,3,3,3,2487,2487,6037,3,34731887,-118497408,438303,"0100",261,60379012.091339,5534,3101,97319,0,2007,171638,228849,2016,57211,2985.44
"695965",12992625,2,3,2,1149,1149,6037,2,34053694,-117984307,6507,"0100",261,60374070.022029,118895,3101,96490,0,1955,32280,46341,2016,14061,888.31
"1465436",11458142,3,4,3,3674,3674,6037,3,33965049,-118403214,6943,"0100",261,60372770.00101,12447,3101,96026,0,2000,683300,1522000,2016,838700,17480.17
"85073",13910804,2,3,2,1527,1527,6059,2,33848750,-117960479,6000,"122",261,60590867.011016,16764,1286,97020,6,1955,83947,346323,2016,262376,4143.06
"2640467",17286354,2,2,2,1242,1242,6111,2,34175911,-118894669,1725,"1128",265,61110059.11301,34278,2061,96351,5,1978,214354,357257,2016,142903,3819.8
"2483171",12494436,1,2,1,1199,1199,6037,1,33823149,-118130398,6083,"0100",261,60375736.012005,46298,3101,96242,0,1947,104998,206381,2016,101383,2571.32
