"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"1205038",17142917,2,3,2,1582,1582,6111,2,34233843,-118986093,6944,"1111",261,61110053.061009,51239,2061,97091,6,1985,171390,285646,2015,114256,3060.78
"2193711",12497874,1,3,1,998,998,6037,1,33800308,-118202965,8473,"0100",261,60375731.003014,46298,3101,96240,0,1944,24658,52379,2015,27721,2146.86
"2566925",12912924,2,2,2,1215,1215,6037,2,34101900,-117872000,82192,"010C",266,60374038.011031,24245,3101,96475,0,1988,156484,214802,2015,58318,2815.79
"2019260",14159138,3,4,3,2724,2724,6059,3,33929221,-117888130,9500,"122",261,60590015.062004,17150,1286,97035,8,1976,148118,182702,2015,34584,2852.66
"1175446",17198890,3,5,3,2909,2909,6111,3,34265374,-118883988,7642,"1111",261,61110076.091022,25974,2061,97097,11,1985,294959,491595,2015,196636,5595.54
"2564207",12249025,2,4,2,1600,1600,6037,2,33872082,-118293138,5052,"0100",261,60376032.003,45398,3101,96105,0,1960,54240,88078,2015,33838,1277.07
"236828",11491870,3,4,3,2275,2275,6037,3,33866828,-118366937,7505,"010C",266,60376206.025,33612,3101,96124,0,2001,282709,669898,2015,387189,8298.14
"369025",14289557,3,4,3,2769,2769,6059,3,33691648,-117802629,6300,"122",261,60590525.152,52650,1286,96943,0,1994,346902,510931,2015,164029,6486.02
"174638",14045882,3,5,3,1627,1627,6059,3,33650234,-117962628,5978,"122",261,60590992.391001,25218,1286,96964,6,1967,69773,105722,2015,35949,1437.52
"854952",12375745,2,3,2,2049,2049,6037,2,34017297,-118117636,12815,"0100",261,60375301.023004,25953,3101,96192,0,1950,139476,345975,2015,206499,5400.56
"2561451",11533478,3,3,3,2493,2493,6037,3,33987570,-118425860,5002,"0100",261,60372753.113012,12447,3101,96047,0,2007,476817,524531,2015,47714,6525.87
"2470435",10930377,1,1,1,979,979,6037,1,34158100,-118364000,33669,"010C",266,60371255.022001,12447,3101,96447,0,1965,90336,112916,2015,22580,1371.37
"1349584",14044552,2,3,2,1431,1431,6059,2,33652993,-117978454,6206,"122",261,60590992.203014,25218,1286,96964,6,1968,82240,596230,2015,513990,6856.48
"2173101",10931774,2,2,2,1132,1132,6037,2,34149100,-118363000,19359,"010C",266,60371431.00301,12447,3101,96447,0,1992,140039,238201,2015,98162,2903.92
"762798",11636730,4,4,4,4800,4800,6037,4,34083480,-118390576,12065,"0101",261,60377006.002002,10389,3101,96086,0,1937,848377,4241887,2015,3393510,50153.66
"1535281",11301372,3,4,3,1917,1917,6037,3,34693199,-118082027,7427,"0100",261,60379006.052002,5534,3101,97318,0,1990,105227,140370,2015,35143,2618.57
"457218",14032605,2.5,4,2.5,2268,2268,6059,2,33730027,-117967895,7068,"122",261,60590992.241007,8384,1286,97008,8,1972,115470,223796,2015,108326,2680.12
"47584",11192625,3,3,3,1901,1901,6037,3,34578064,-118134335,6653,"0100",261,60379104.012001,40227,3101,97329,0,1986,151643,188828,2015,37185,3256.45
"1408501",13877657,2,3,2,1979,1979,6059,2,33836295,-117931852,9270,"122",261,60590872.001007,16764,1286,97020,7,1953,119188,375040,2015,255852,4528.58
"2456721",11290220,2,4,2,1566,1566,6037,2,34678075,-118124678,6509,"0100",261,60379005.012022,5534,3101,97318,0,1956,78069,113893,2015,35824,2083.15
"2336277",10855025,3,4,3,2413,2413,6037,3,34160010,-118470730,11523,"0101",261,60371414.001006,12447,3101,96412,0,1962,412089,657012,2015,244923,8098.47
"158306",12957525,2,3,2,2400,2400,6037,2,34155087,-118011303,10547,"0104",261,60374303.025005,32923,3101,96273,0,1952,250483,438312,2015,187829,5953.15
"2771172",11996515,1,1,1,813,813,6037,1,34081100,-118343000,39884,"010E",266,60371919.021012,12447,3101,96017,0,1972,224395,443690,2015,219295,5358.76
"2287691",14419097,3,3,3,1924,1924,6059,3,33521095,-117762692,2550,"122",261,60590626.202039,52842,1286,96969,4,1996,236824,722826,2015,486002,8263.46
"1527682",13910843,2,3,2,1221,1221,6059,2,33849606,-117963083,6300,"122",261,60590867.012018,16764,1286,97020,6,1955,28019,51230,2015,23211,848.1
"2017466",13011519,3,4,3,1700,1700,6037,3,34078590,-118055878,4710,"0100",261,60374329.021008,54212,3101,96510,0,2001,175710,271360,2015,95650,3653.41
"545468",13039783,3,3,3,2049,2049,6037,3,34111967,-117849838,7805,"0100",261,60374012.032007,11626,3101,96485,0,1958,78505,98278,2015,19773,1478
"878211",17227442,2.5,4,2.5,2436,2436,6111,2,34290532,-118726714,8005,"1111",261,61110085.002027,27110,2061,97116,8,1979,192858,321426,2015,128568,3968.94
"1470588",14670501,3,2,3,1588,1588,6059,3,33598050,-117717222,3476,"34",266,60590626.412,37086,1286,96974,0,1989,153437,428591,2015,275154,4302
"1824076",12869794,2,4,2,1881,1881,6037,2,34085520,-117712542,8004,"0100",261,60374020.021003,30908,3101,96469,0,1960,49748,59717,2015,9969,1232.79
"1817649",11145385,2,3,2,1007,1007,6037,2,34416800,-118491000,461495,"010C",266,60379200.301007,54311,3101,96374,0,1987,95900,243100,2015,147200,3400.04
"702319",11248839,2,3,2,2051,2051,6037,2,34616991,-117831533,28515,"0100",261,60379001.031061,5534,3101,97318,0,1981,132792,147985,2015,15193,1877.37
"1196699",12350894,2,3,2,1264,1264,6037,2,33935865,-118112872,7686,"0100",261,60375510.003003,4406,3101,96101,0,1951,117259,394420,2015,277161,4979.65
"1029873",11498309,2,2,2,1095,1095,6037,2,33887100,-118387000,9894,"010C",266,60376208.004,19177,3101,96117,0,1966,88369,146958,2015,58589,1763.47
"941445",11677406,1,2,1,755,755,6037,1,34081680,-118601425,5924,"0100",261,60378001.023041,56780,3101,96126,0,1930,20491,738742,2015,718251,8993.21
"2062222",13021977,1,2,1,750,750,6037,1,34113300,-117918663,6325,"0100",261,60374045.011001,37015,3101,96464,0,1953,76039,216949,2015,140910,2900.61
"1165885",12067668,2,4,2,2210,2210,6037,2,34160754,-118247430,7144,"0100",261,60373011.00301,45457,3101,96326,0,1928,158000,788000,2015,630000,10584.75
"1174029",17187926,4.5,5,4.5,3317,3317,6111,4,34210445,-119017919,6362,"1111",261,61110056.003046,51239,2061,97091,10,2005,470720,784363,2015,313643,8457.98
"2582018",13000657,2,5,2,1569,1569,6037,2,34087045,-118036435,5322,"0100",261,60374323.001009,51861,3101,96478,0,1954,104939,144685,2015,39746,2359.33
"48375",11475546,2,2,2,996,996,6037,2,33982400,-118388000,40986,"010C",266,60377030.01204,51617,3101,96095,0,1971,104355,299453,2015,195098,3700.45
"2870141",17163899,2,3,2,1409,1409,6111,2,34203524,-119189682,6167,"1111",261,61110087.001016,13150,2061,97101,6,1983,161609,248500,2015,86891,3059.56
"512065",12205659,2,2,2,1383,1383,6037,2,33965980,-118295689,4076,"0100",261,60372382.001007,12447,3101,96025,0,1929,19149,33401,2015,14252,486.95
"2795595",17055389,1,2,1,870,870,6111,1,34451777,-119240748,5121,"1110",261,61110009.031008,13091,2061,97099,5,1951,75053,181327,2015,106274,2706.44
"2201470",17159534,2,3,2,2170,2170,6111,2,34211212,-119190692,7800,"1110",261,61110033.004011,13150,2061,97101,6,1964,41763,61096,2015,19333,712.82
"2846844",12290836,1,3,1,1032,1032,6037,1,33912074,-118196418,4356,"0100",261,60375418.012,32616,3101,96113,0,1953,95065,215823,2015,120758,3121.95
"2684851",12724281,1,3,1,1130,1130,6037,1,33924158,-118091459,4994,"0100",261,60375502.023005,53636,3101,96193,0,1951,26495,42993,2015,16498,852.91
"2843037",11183311,3,4,3,1970,1970,6037,3,34608359,-118187948,6905,"0100",261,60379102.091004,40227,3101,97329,0,1996,170606,211253,2015,40647,3426.61
"1760493",11896701,3,3,3,1405,1405,6037,3,34093800,-118144000,19132,"010C",266,60374808.041011,50677,3101,96531,0,1985,149728,216231,2015,66503,2735.43
"2375440",14038399,3.5,4,3.5,2369,2369,6059,3,33737944,-118019859,6741,"122",261,60590996.041014,25218,1286,96965,8,2005,204000,830000,2015,626000,9561.16
"1866550",12405381,3,4,3,2056,2056,6037,3,33885063,-118063632,4445,"010D",269,60375545.131003,10774,3101,96206,0,1976,191405,606281,2015,414876,6920.47
"2678411",10950798,1,2,1,800,800,6037,1,34197063,-118338406,6805,"0100",261,60373105.013,396054,3101,96436,0,1944,34929,174679,2015,139750,1951.09
"1310590",10862451,5,4,5,3192,3192,6037,5,34142186,-118448699,6975,"0100",261,60371416.001006,12447,3101,96412,0,1979,228479,861631,2015,633152,10631.6
"1638235",10986737,3,3,3,1497,1497,6037,3,34273300,-118406000,140617,"010C",266,60371041.052001,12447,3101,96361,0,1989,155240,212637,2015,57397,2737.49
"1562304",17142742,2,4,2,1773,1773,6111,2,34238252,-118984510,6692,"1111",261,61110053.061004,51239,2061,97091,8,1987,248592,358931,2015,110339,3841.34
"2301874",14288485,1.5,3,1.5,1168,1168,6059,1,33723827,-117805626,1077,"122",261,60590525.023011,27491,1286,97016,6,1976,86471,149275,2015,62804,1655.18
"1313530",11737334,2,2,2,1612,1612,6037,2,34041927,-118354449,5431,"0100",261,60372183.003005,12447,3101,96000,0,1939,22009,58294,2015,36285,824.36
"1942733",12863028,1,1,1,612,612,6037,1,33988900,-117936000,495429,"010E",266,60374086.283001,45602,3101,96489,0,1979,74000,228000,2015,154000,2781.19
"350962",12809529,1,3,1,1026,1026,6037,1,34042594,-117970861,15086,"0100",261,60374071.022006,39306,3101,96488,0,1960,28610,53065,2015,24455,996.69
"2402826",12764211,3,3,3,1512,1512,6037,3,34057038,-118042222,6575,"0100",261,60374335.031,36502,3101,96480,0,1989,162076,270123,2015,108047,3804.37
"348091",12098354,2,3,2,2198,2198,6037,2,34135594,-118171890,16683,"0100",261,60374638.00101,47019,3101,96293,0,1952,70152,149686,2015,79534,2075.61
"523723",11251287,2,3,2,1134,1134,6037,2,34597137,-117835857,27014,"0100",261,60379001.043034,40227,3101,97344,0,1986,60811,76008,2015,15197,1108.82
"278556",14010992,2,3,2,1534,1534,6059,2,33823131,-118027072,6365,"122",261,60591101.093,44833,1286,96185,7,1970,103591,278998,2015,175407,3380.44
"471057",13070605,3,4,3,2965,2965,6037,3,34062867,-117848763,29462,"0100",261,60374035.001006,24245,3101,96475,0,1998,237399,459144,2015,221745,5850.52
"2537340",12940324,1,3,1,1081,1081,6037,1,34071635,-117951895,6161,"0100",261,60374053.024014,14542,3101,96523,0,1951,75303,239240,2015,163937,3062.86
"2478839",13900593,3.5,3,3.5,2855,2855,6059,3,33395952,-117595087,7768,"122",261,60590421.034017,13693,1286,96982,0,1989,310140,770746,2015,460606,7867.74
"323363",14056748,2.5,4,2.5,2065,2065,6059,2,33677857,-117981824,6386,"122",261,60590992.451002,25218,1286,96964,8,1978,141442,248125,2015,106683,3010.72
"99703",13894309,3.5,4,3.5,3474,3474,6059,3,33591482,-117863967,8750,"122",261,60590627.021029,53571,1286,96957,6,2012,644591,2045450,2015,1400859,22142.84
"1627290",12101976,4,11,4,4226,4226,6037,4,34132532,-118135462,18841,"0100",261,60374640.002004,47019,3101,96294,0,1916,513497,1106046,2015,592549,13117.75
"876976",11682633,3,3,3,1720,1720,6037,3,34046547,-118715578,233930,"010C",266,60378004.101002,12520,3101,96116,0,2004,199481,456954,2015,257473,5916.11
"172734",12869748,2,4,2,1860,1860,6037,2,34083465,-117711004,12087,"0100",261,60374020.021007,30908,3101,96469,0,1952,142083,461948,2015,319865,5834.15
"1808587",12723117,2,3,2,1658,1658,6037,2,33926311,-118100620,8639,"0100",261,60375503.004003,53636,3101,96193,0,1953,162811,388519,2015,225708,5030.86
"462870",10884527,2,3,2,1841,1841,6037,2,34196365,-118429151,5546,"0101",261,60371235.101007,12447,3101,96414,0,1962,169421,260703,2015,91282,3288.91
"1016504",11893032,2,3,2,1394,1394,6037,2,34111427,-118125078,8078,"0100",261,60374641.006013,54299,3101,96296,0,1946,42727,353206,2015,310479,5831.37
"980609",14141209,3,4,3,3066,3066,6059,3,33897955,-117917523,4756,"1",261,60590016.015017,24812,1286,97043,0,2003,419744,809818,2015,390074,9176.7
"305918",12724215,2,4,2,1603,1603,6037,2,33921181,-118094237,5029,"0100",261,60375502.021,53636,3101,96193,0,1951,146361,350712,2015,204351,4566.53
"1701380",11990687,1,3,1,1403,1403,6037,1,34075618,-118303745,6900,"0100",261,60372114.202001,12447,3101,95985,0,1919,61122,305632,2015,244510,3811.83
"2668834",12419361,2,3,2,1308,1308,6037,2,33864780,-118075566,4757,"0100",261,60375549.001004,30267,3101,96204,0,1952,66324,91399,2015,25075,1336.78
"1959350",14039971,2,4,2,1268,1268,6059,2,33724946,-118033656,6201,"122",261,60590994.081007,25218,1286,96967,6,1960,56993,539969,2015,482976,6556.52
"826104",12584299,1,2,1,901,901,6037,1,33830650,-118273459,3860,"0100",261,60375438.022002,10723,3101,96229,0,1954,61360,196214,2015,134854,2888.75
"260093",12396792,2,5,2,1608,1608,6037,2,33972319,-118093479,6942,"0101",261,60375024.023007,26483,3101,96197,0,1956,141000,422000,2015,281000,5999.83
"1377513",12842143,2,4,2,1420,1420,6037,2,34026562,-117920568,6005,"0100",261,60374078.011,118694,3101,96488,0,1956,104500,358000,2015,253500,4671.8
"209500",10782823,2,3,2,1297,1297,6037,2,34188800,-118548000,233131,"010C",266,60371325.021004,12447,3101,96364,0,1977,122126,174553,2015,52427,2173.01
"1481438",12837733,2,3,2,1466,1466,6037,2,34029417,-117921539,6357,"0100",261,60374078.012007,118694,3101,96488,0,1957,120500,367900,2015,247400,4795.88
"2933690",11633051,2,2,2,1256,1256,6037,2,34084400,-118379000,17166,"010C",266,60377004.003017,48424,3101,96050,0,1982,131173,163960,2015,32787,2233.3
"1213407",12761872,3,5,3,2742,2742,6037,3,33892969,-118018685,9757,"0100",261,60375039.024,5465,3101,96190,0,1957,98544,130545,2015,32001,1987.68
"1259909",13900654,5,4,5,5999,5999,6059,4,33392308,-117594211,31280,"122",261,60590421.034017,6285,1286,96982,0,2001,1556723,2121376,2015,564653,21814.42
"695201",14032591,2.5,4,2.5,2006,2006,6059,2,33727171,-117956732,9000,"122",261,60590992.251004,8384,1286,97008,7,1971,146092,389225,2015,243133,4611.58
"352721",13962001,2,4,2,1471,1471,6059,2,33744481,-117805267,7200,"122",261,60590755.061023,27491,1286,97016,7,1962,45964,69853,2015,23889,1139.88
"924599",11080520,2,4,2,1479,1479,6037,2,34261127,-118538607,15618,"0100",261,60371112.064006,12447,3101,96356,0,1961,70967,102968,2015,32001,1501.49
"483706",12554898,1,1,1,666,666,6037,1,33775000,-118187000,15043,"010H",266,60375762.005,46298,3101,96236,0,1959,22165,28680,2015,6515,509.85
"2854808",12100139,3,3,3,2560,2560,6037,3,34135500,-118158000,23028,"010C",266,60374639.001003,47019,3101,96293,0,2003,353587,1210774,2015,857187,14084.76
"2770369",11784384,1,1,1,594,594,6037,1,34045500,-118252000,17043,"010C",266,60372073.011001,12447,3101,95995,0,1923,5749,31320,2015,25571,596.81
"641162",10844577,2,3,2,1378,1378,6037,2,34175150,-118451847,6639,"0100",261,60371284.001007,12447,3101,96420,0,1943,106466,532345,2015,425879,6502.55
"166884",11294113,2,5,2,1604,1604,6037,2,34690695,-118114340,7528,"0100",261,60379006.072015,5534,3101,97318,0,1963,69672,87090,2015,17418,1847.34
"2024019",10780114,3,4,3,2386,2386,6037,3,34185838,-118528764,5110,"0100",261,60371329.002008,12447,3101,96364,0,1986,353606,589339,2015,235733,7272.69
"1235943",10808939,2,3,2,1828,1828,6037,2,34164072,-118606068,6257,"0100",261,60371374.011016,12447,3101,96387,0,1953,55788,91469,2015,35681,1242.18
"750824",12405914,2,4,2,1279,1279,6037,2,33881205,-118079980,3837,"0100",261,60375547.003008,53636,3101,96193,0,1958,62442,187344,2015,124902,2677.89
"2300284",13883855,2,5,2,2545,2545,6059,2,33794386,-117861704,8580,"122",261,60590761.014,33252,1286,97066,0,1901,83479,232999,2015,149520,2790.46
"2090397",12632175,2,2,2,1582,1582,6037,2,33790169,-118254423,6650,"0100",261,60372946.101012,12447,3101,96228,0,1969,42203,60535,2015,18332,867.2
"2330716",14051607,2,3,2,1537,1537,6059,2,33670473,-117973966,6100,"122",261,60590992.441002,25218,1286,96964,6,1975,129863,271087,2015,141224,3264.42
"1739147",11163401,3,5,3,2336,2336,6037,3,34382537,-118547621,7284,"0100",261,60379203.222,54311,3101,96378,0,1967,312280,471427,2015,159147,6499.91
"2764761",12100901,3,3,3,1980,1980,6037,3,34132200,-118146000,11218,"010C",266,60374640.005012,47019,3101,96294,0,2006,306600,780000,2015,473400,9130.83
"1124003",12734878,2,2,2,1155,1155,6037,2,33909130,-117988931,349073,"010C",266,60375037.033006,5465,3101,96190,0,1985,102315,141303,2015,38988,1998.76
"257055",11600553,3,3,3,1595,1595,6037,3,34044602,-118379539,6175,"0100",261,60372696.013001,12447,3101,96016,0,1941,124721,623610,2015,498889,7777.41
"1506998",11757716,1,2,1,675,675,6037,1,34055046,-118310552,5003,"0100",261,60372126.202004,12447,3101,96000,0,1925,31213,279471,2015,248258,3526.06
"2968116",12852007,2,4,2,1452,1452,6037,2,33977784,-117880651,6416,"0100",261,60374087.052016,22827,3101,96492,0,1964,102384,170636,2015,68252,2383.42
"1427657",13838450,1,3,1,1146,1146,6059,1,33753624,-117884667,6270,"1",261,60590752.022001,47568,1286,97003,0,1948,56730,398000,2015,341270,4788.06
"442896",14141632,4,4,4,3015,3015,6059,4,33893845,-117952381,9450,"122",261,60590017.083016,24812,1286,97041,9,1969,191494,777678,2015,586184,8823.24
"630462",12049413,3,3,3,2356,2356,6037,3,34214378,-118251243,18516,"0100",261,60373007.014015,45457,3101,96327,0,1954,165477,248204,2015,82727,2920.01
"1186841",14274881,1,3,1,1034,1034,6059,1,33645633,-117933880,7260,"122",261,60590636.012009,38032,1286,96959,5,1954,54665,617000,2015,562335,7129.58
"123885",11808740,2,3,2,1348,1348,6037,2,34077853,-118213772,4204,"0100",261,60371992.012003,12447,3101,96012,0,1897,11803,29323,2015,17520,440.77
"893247",17252430,2,4,2,1304,1304,6111,2,34257736,-118755405,6952,"1111",261,61110080.042008,27110,2061,97118,7,1964,149427,426351,2015,276924,4988.8
"1483050",13959012,3,5,3,2063,2063,6059,3,33761217,-117914169,8100,"122",261,60590891.023012,24832,1286,97003,6,1949,107621,344762,2015,237141,4475.76
"1335874",14330224,2.5,2,2.5,3789,3789,6059,2,33547930,-117786799,6125,"122",261,60590626.052,52842,1286,96969,9,2003,556288,4069720,2015,3513432,42827.58
"1287459",12670877,2,4,2,2522,2522,6037,2,33814541,-118380285,6994,"0101",261,60376513.04201,33612,3101,96123,0,1949,148237,212882,2015,64645,2628.41
"2912034",14487001,2,3,2,1520,1520,6059,2,33628948,-117660979,5916,"122",261,60590320.322008,12773,1286,96995,5,1974,131466,231276,2015,99810,2323.9
"1529154",14300318,3,4,3,2403,2403,6059,3,33693060,-117775940,5194,"122",261,60590525.052012,52650,1286,96941,5,2006,285718,836383,2015,550665,8701.22
"2389610",13866929,1,2,1,1092,1092,6059,1,33875820,-117921456,4275,"122",261,60590114.011014,24812,1286,97040,5,1918,17904,348983,2015,331079,4108.54
"2701168",13028370,2,4,2,1673,1673,6037,2,34115204,-117885223,6146,"0100",261,60374040.002009,37015,3101,96464,0,1955,161790,354380,2015,192590,4481.88
"1850594",12139093,3,2,3,1426,1426,6037,3,34128900,-118049000,40593,"010C",266,60374307.212007,50749,3101,96268,0,1979,156000,523000,2015,367000,6184.17
"2341346",12281897,1,2,1,798,798,6037,1,33930689,-118220213,5403,"0100",261,60375403.003006,32616,3101,96113,0,1944,49698,82824,2015,33126,3883.42
"269084",10778617,2,3,2,1479,1479,6037,2,34192159,-118521272,6496,"0101",261,60371327.001004,12447,3101,96364,0,1949,89717,248360,2015,158643,3069.3
"744408",17209832,3,4,3,2586,2586,6111,3,34215300,-118875324,27400,"1110",261,61110066.001002,34278,2061,96383,8,1961,224980,519245,2015,294265,5461.36
"2123630",14229222,2,2,2,1926,1926,6059,2,33811295,-117815879,20400,"122",261,60590758.10201,54970,1286,97059,7,1969,166888,703489,2015,536601,7920.88
"2515915",11159913,2,2,2,1041,1041,6037,2,34389300,-118562000,676029,"010E",266,60379203.343008,54311,3101,96378,0,1971,109271,166545,2015,57274,3374.36
"63646",11557156,4,4,4,2032,2032,6037,4,34018727,-118418498,5782,"0100",261,60372718.012002,12447,3101,96015,0,1941,151040,440514,2015,289474,5496.54
"1182348",12478429,2,2,2,910,910,6037,2,33871812,-118111624,132068,"010D",269,60375544.063006,44116,3101,96208,0,1972,96642,210879,2015,114237,3229.59
"174206",13949057,1,3,1,960,960,6059,1,33756550,-117967438,7560,"122",261,60590889.051007,34780,1286,96990,5,1955,49194,172313,2015,123119,2422.68
"1893197",11618545,3,2,3,2882,2882,6037,3,34061000,-118433000,12522,"010C",266,60372656.021002,12447,3101,96005,0,1990,335810,1020220,2015,684410,12532.28
